,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"dz[1, 12]",-0.811,0.394,-1.466,-0.172,0.006,0.004,4760.0,2781.0,1.0
"dz[1, 13]",-0.777,0.398,-1.421,-0.115,0.006,0.004,5088.0,3130.0,1.0
"dz[1, 14]",-0.701,0.386,-1.329,-0.065,0.006,0.005,3582.0,2953.0,1.0
"dz[1, 15]",-0.108,0.408,-0.786,0.557,0.006,0.006,4580.0,3277.0,1.0
"dz[1, 16]",-0.227,0.394,-0.911,0.369,0.006,0.005,4200.0,3144.0,1.0
"dz[1, 17]",-0.439,0.383,-1.057,0.194,0.006,0.005,3968.0,2920.0,1.0
"dz[1, 18]",-0.456,0.409,-1.094,0.249,0.006,0.005,5207.0,3035.0,1.0
"dz[1, 19]",-0.731,0.383,-1.299,-0.031,0.006,0.004,4410.0,3085.0,1.0
"dz[1, 20]",-0.34,0.42,-1.05,0.308,0.006,0.006,5102.0,3010.0,1.0
"dz[1, 21]",0.696,0.437,-0.014,1.423,0.008,0.006,3397.0,2657.0,1.0
"dz[1, 22]",0.344,0.426,-0.304,1.079,0.007,0.006,4086.0,2726.0,1.0
"dz[1, 23]",-1.025,0.464,-1.774,-0.251,0.007,0.005,4516.0,3117.0,1.0
"dz[1, 24]",-0.453,0.442,-1.181,0.266,0.006,0.005,5304.0,3082.0,1.0
"dz[1, 25]",0.262,0.436,-0.437,0.98,0.006,0.006,5542.0,2965.0,1.0
"dz[1, 26]",-1.095,0.597,-2.043,-0.11,0.009,0.007,4767.0,3045.0,1.0
"dz[1, 27]",-0.355,0.423,-1.074,0.314,0.006,0.005,5192.0,2994.0,1.0
"dz[1, 28]",-1.066,0.431,-1.809,-0.394,0.006,0.005,4495.0,2818.0,1.0
"dz[1, 29]",-0.564,0.411,-1.257,0.083,0.006,0.005,4319.0,2848.0,1.0
"dz[1, 30]",-1.239,0.41,-1.928,-0.574,0.006,0.005,4467.0,3481.0,1.0
"dz[1, 31]",-0.271,0.388,-0.888,0.37,0.006,0.005,4394.0,3055.0,1.0
"dz[1, 32]",-1.134,0.379,-1.77,-0.504,0.006,0.004,4371.0,2575.0,1.0
"dz[1, 33]",-0.556,0.383,-1.204,0.038,0.006,0.004,4224.0,3160.0,1.0
"dz[1, 34]",0.271,0.408,-0.388,0.939,0.006,0.006,4068.0,3084.0,1.0
"dz[1, 35]",-0.986,0.373,-1.613,-0.403,0.006,0.005,3564.0,2739.0,1.0
"dz[1, 36]",-1.485,0.382,-2.072,-0.834,0.006,0.004,3917.0,3113.0,1.0
"dz[1, 37]",-1.993,0.423,-2.672,-1.287,0.007,0.005,3679.0,2359.0,1.0
"dz[1, 38]",-0.218,0.416,-0.908,0.445,0.006,0.006,5315.0,2691.0,1.0
"dz[1, 39]",-0.534,0.408,-1.207,0.104,0.005,0.005,5539.0,2974.0,1.0
"dz[1, 40]",-0.935,0.396,-1.598,-0.298,0.006,0.005,4252.0,2372.0,1.0
"dz[1, 41]",-0.213,0.435,-0.927,0.503,0.006,0.006,5335.0,2940.0,1.0
"dz[1, 42]",-2.088,0.464,-2.904,-1.385,0.008,0.006,3643.0,2929.0,1.0
"dz[1, 43]",-0.453,0.406,-1.167,0.162,0.006,0.005,5317.0,3060.0,1.0
"dz[1, 44]",-1.414,0.375,-2.022,-0.784,0.006,0.004,3617.0,3239.0,1.0
"dz[1, 45]",0.113,0.411,-0.54,0.792,0.007,0.006,3907.0,2735.0,1.0
"dz[1, 46]",0.701,0.45,-0.003,1.475,0.007,0.006,3771.0,3033.0,1.0
"dz[1, 47]",-0.611,0.403,-1.294,0.02,0.006,0.005,4105.0,2919.0,1.0
"dz[1, 48]",-0.661,0.385,-1.278,-0.026,0.006,0.005,4252.0,3123.0,1.0
"dz[1, 49]",0.497,0.483,-0.286,1.29,0.008,0.007,3925.0,2798.0,1.0
"dz[1, 50]",-0.562,0.387,-1.197,0.07,0.006,0.005,4145.0,3142.0,1.0
"dz[1, 51]",-0.468,0.395,-1.116,0.174,0.006,0.005,3975.0,3203.0,1.0
"dz[1, 52]",-0.712,0.394,-1.34,-0.057,0.006,0.005,4428.0,2736.0,1.0
"dz[1, 53]",-0.676,0.418,-1.36,-0.001,0.006,0.005,4870.0,2733.0,1.0
"dz[1, 54]",-0.32,0.411,-1.017,0.316,0.006,0.005,4810.0,2794.0,1.0
"dz[1, 55]",-0.151,0.391,-0.831,0.447,0.006,0.006,4751.0,3036.0,1.0
"dz[1, 56]",-1.52,0.37,-2.124,-0.908,0.006,0.004,3936.0,3353.0,1.0
"dz[1, 57]",-1.728,0.42,-2.407,-1.04,0.007,0.005,3961.0,2917.0,1.0
"dz[1, 58]",-0.27,0.399,-0.891,0.4,0.006,0.006,4498.0,2697.0,1.0
"dz[1, 59]",-1.395,0.418,-2.121,-0.76,0.006,0.005,4239.0,3079.0,1.0
"dz[1, 60]",-0.711,0.397,-1.323,-0.021,0.007,0.005,3548.0,2729.0,1.0
"dz[1, 61]",0.055,0.406,-0.572,0.754,0.006,0.006,4280.0,2650.0,1.0
"dz[1, 62]",0.488,0.435,-0.192,1.212,0.007,0.006,4333.0,2978.0,1.0
"dz[1, 63]",-0.348,0.41,-1.033,0.312,0.006,0.005,5113.0,3101.0,1.0
"dz[1, 64]",-1.169,0.458,-1.94,-0.435,0.007,0.005,4621.0,2654.0,1.0
"dz[1, 65]",-0.551,0.403,-1.212,0.095,0.006,0.005,5279.0,3030.0,1.0
"dz[1, 66]",-0.878,0.39,-1.493,-0.222,0.006,0.005,3709.0,2949.0,1.0
"dz[1, 67]",-0.932,0.382,-1.588,-0.327,0.006,0.004,4657.0,3214.0,1.0
"dz[1, 68]",0.151,0.415,-0.584,0.773,0.006,0.006,4097.0,3020.0,1.0
"dz[1, 69]",-0.735,0.467,-1.463,0.063,0.006,0.005,6007.0,2854.0,1.0
"dz[1, 70]",-1.939,0.387,-2.611,-1.339,0.007,0.005,3340.0,2853.0,1.0
"dz[1, 71]",-0.43,0.387,-1.046,0.224,0.005,0.005,4973.0,2770.0,1.0
"dz[1, 72]",-1.256,0.395,-1.932,-0.619,0.006,0.005,3982.0,2679.0,1.0
"dz[1, 73]",-0.441,0.381,-1.015,0.246,0.006,0.005,3501.0,2968.0,1.0
"dz[1, 74]",-0.767,0.419,-1.443,-0.06,0.007,0.005,3847.0,2443.0,1.0
"dz[1, 75]",-0.241,0.391,-0.876,0.39,0.006,0.006,3974.0,2703.0,1.0
"dz[1, 76]",-1.208,0.434,-1.91,-0.468,0.006,0.005,4719.0,3059.0,1.0
"dz[1, 77]",-1.14,0.394,-1.81,-0.526,0.006,0.005,3768.0,3011.0,1.0
"dz[1, 78]",0.253,0.416,-0.456,0.909,0.006,0.007,5256.0,2975.0,1.0
"dz[1, 79]",0.72,0.538,-0.169,1.59,0.009,0.008,3463.0,2396.0,1.0
"dz[1, 80]",-1.2,0.407,-1.812,-0.493,0.006,0.005,4297.0,3026.0,1.0
"dz[1, 81]",-0.189,0.446,-0.893,0.555,0.006,0.006,4788.0,3037.0,1.0
"dz[1, 82]",-0.532,0.405,-1.222,0.09,0.007,0.005,3743.0,2696.0,1.0
"dz[1, 83]",-0.199,0.397,-0.896,0.409,0.006,0.006,4680.0,3116.0,1.0
"dz[1, 84]",0.626,0.494,-0.165,1.446,0.009,0.007,3245.0,2731.0,1.0
"dz[1, 85]",-0.692,0.432,-1.408,0.005,0.006,0.005,5141.0,2570.0,1.0
"dz[1, 86]",-0.556,0.389,-1.2,0.065,0.005,0.004,5115.0,3338.0,1.0
"dz[1, 87]",-1.636,0.45,-2.367,-0.903,0.007,0.005,4241.0,3136.0,1.0
"dz[1, 88]",-0.623,0.38,-1.219,0.014,0.006,0.005,3833.0,2989.0,1.0
"dz[1, 89]",-1.191,0.387,-1.819,-0.538,0.006,0.005,4044.0,2781.0,1.0
"dz[1, 90]",-0.388,0.402,-1.024,0.277,0.006,0.005,5096.0,3260.0,1.0
"dz[1, 91]",-0.71,0.417,-1.399,-0.04,0.006,0.005,4545.0,2783.0,1.0
"dz[1, 92]",-1.099,0.418,-1.775,-0.398,0.006,0.005,4271.0,2971.0,1.0
"dz[1, 93]",-0.22,0.413,-0.902,0.459,0.006,0.006,5224.0,2910.0,1.0
"dz[1, 94]",-0.245,0.48,-1.064,0.508,0.006,0.007,5500.0,3092.0,1.0
"dz[1, 95]",-1.794,0.415,-2.483,-1.133,0.007,0.005,3690.0,2970.0,1.0
"dz[1, 96]",-0.719,0.433,-1.423,0.016,0.006,0.005,5328.0,2961.0,1.0
"dz[1, 97]",0.344,0.425,-0.358,1.029,0.006,0.005,5294.0,3330.0,1.0
"dz[1, 98]",-1.334,0.461,-2.083,-0.596,0.007,0.005,4242.0,3348.0,1.0
"dz[1, 99]",-0.704,0.421,-1.381,-0.015,0.006,0.005,4792.0,3060.0,1.0
cl,0.329,0.039,0.264,0.392,0.002,0.001,514.0,1021.0,1.0
"cz[0, 0]",-1.434,0.31,-1.908,-0.9,0.006,0.004,2949.0,2846.0,1.0
"cz[0, 1]",-1.469,0.353,-2.049,-0.908,0.007,0.005,2574.0,2432.0,1.0
"cz[0, 2]",0.518,0.315,0.009,1.05,0.005,0.004,3902.0,2852.0,1.0
"cz[0, 3]",0.142,0.392,-0.511,0.778,0.007,0.007,3541.0,2754.0,1.0
"cz[0, 4]",-0.55,0.319,-1.051,-0.012,0.005,0.004,3585.0,2850.0,1.0
"cz[0, 5]",-0.473,0.305,-0.945,0.041,0.006,0.004,2904.0,2248.0,1.0
"cz[0, 6]",0.239,0.328,-0.293,0.779,0.005,0.005,4745.0,2731.0,1.0
"cz[0, 7]",-2.129,0.396,-2.741,-1.449,0.007,0.005,2859.0,2841.0,1.0
"cz[0, 8]",-0.755,0.4,-1.382,-0.078,0.006,0.005,4044.0,3117.0,1.0
"cz[0, 9]",-0.877,0.361,-1.491,-0.318,0.007,0.005,3101.0,2945.0,1.0
"cz[0, 10]",0.957,0.324,0.408,1.473,0.005,0.004,3532.0,2713.0,1.0
"cz[0, 11]",-1.219,0.38,-1.849,-0.609,0.007,0.005,2924.0,3116.0,1.0
"cz[0, 12]",-1.082,0.334,-1.635,-0.539,0.006,0.004,3299.0,2679.0,1.0
"cz[0, 13]",-0.838,0.309,-1.345,-0.344,0.006,0.004,2860.0,2803.0,1.0
"cz[0, 14]",-0.204,0.294,-0.685,0.269,0.005,0.004,3805.0,3252.0,1.0
"cz[0, 15]",-1.948,0.385,-2.552,-1.299,0.008,0.006,2294.0,2571.0,1.0
"cz[0, 16]",0.606,0.296,0.105,1.074,0.005,0.004,3720.0,2892.0,1.0
"cz[0, 17]",-0.351,0.33,-0.889,0.197,0.006,0.005,3148.0,2218.0,1.0
"cz[0, 18]",-1.034,0.353,-1.6,-0.435,0.006,0.005,3175.0,2083.0,1.0
"cz[0, 19]",-0.713,0.297,-1.218,-0.24,0.006,0.004,2801.0,3054.0,1.0
"cz[0, 20]",0.369,0.354,-0.209,0.965,0.005,0.005,4296.0,2788.0,1.0
"cz[0, 21]",-0.76,0.299,-1.252,-0.268,0.006,0.004,2963.0,3028.0,1.0
"cz[0, 22]",-0.638,0.337,-1.168,-0.067,0.006,0.004,3677.0,2619.0,1.0
"cz[0, 23]",-1.223,0.354,-1.777,-0.628,0.007,0.005,2573.0,3132.0,1.0
"cz[0, 24]",-0.111,0.342,-0.68,0.438,0.006,0.005,3831.0,2659.0,1.0
"cz[0, 25]",-2.425,0.407,-3.047,-1.729,0.008,0.006,2607.0,2591.0,1.0
"cz[0, 26]",-0.412,0.294,-0.879,0.08,0.005,0.004,3340.0,3404.0,1.0
"cz[0, 27]",0.167,0.311,-0.308,0.705,0.005,0.005,3938.0,2652.0,1.0
"cz[0, 28]",0.151,0.31,-0.381,0.635,0.005,0.005,4676.0,2924.0,1.0
"cz[0, 29]",0.4,0.289,-0.104,0.852,0.005,0.004,3780.0,2840.0,1.0
"cz[0, 30]",0.088,0.276,-0.345,0.556,0.005,0.004,2787.0,2900.0,1.0
"cz[0, 31]",-1.713,0.311,-2.226,-1.21,0.006,0.004,3022.0,3024.0,1.0
"cz[0, 32]",-0.001,0.356,-0.611,0.558,0.005,0.006,4205.0,2809.0,1.0
"cz[0, 33]",0.697,0.313,0.184,1.208,0.005,0.004,3875.0,2654.0,1.0
"cz[0, 34]",-0.648,0.344,-1.2,-0.071,0.006,0.005,3536.0,2919.0,1.0
"cz[0, 35]",-0.689,0.268,-1.134,-0.26,0.005,0.004,2875.0,2958.0,1.0
"cz[0, 36]",-0.078,0.331,-0.58,0.499,0.006,0.005,3580.0,2792.0,1.0
"cz[0, 37]",-0.989,0.306,-1.498,-0.491,0.006,0.004,2899.0,2761.0,1.0
"cz[0, 38]",0.409,0.287,-0.06,0.868,0.005,0.004,3484.0,3010.0,1.0
"cz[0, 39]",-0.282,0.337,-0.862,0.248,0.005,0.004,4735.0,3105.0,1.0
"cz[0, 40]",-0.155,0.291,-0.64,0.306,0.005,0.004,3051.0,2916.0,1.0
"cz[0, 41]",-0.49,0.289,-0.955,0.0,0.005,0.004,3220.0,2759.0,1.0
"cz[0, 42]",0.273,0.282,-0.219,0.714,0.005,0.004,3744.0,3003.0,1.0
"cz[0, 43]",-0.476,0.284,-0.952,-0.027,0.005,0.004,2850.0,2906.0,1.0
"cz[0, 44]",0.474,0.352,-0.079,1.061,0.005,0.005,4266.0,2787.0,1.0
"cz[0, 45]",-0.298,0.323,-0.813,0.241,0.006,0.004,3067.0,2943.0,1.0
"cz[0, 46]",-1.511,0.394,-2.169,-0.891,0.007,0.005,2962.0,2329.0,1.0
"cz[0, 47]",-0.693,0.311,-1.224,-0.203,0.006,0.004,3061.0,3381.0,1.0
"cz[0, 48]",0.244,0.339,-0.293,0.833,0.005,0.005,4431.0,2732.0,1.0
"cz[0, 49]",2.382,0.465,1.628,3.142,0.008,0.006,3710.0,2458.0,1.0
"cz[0, 50]",-0.112,0.313,-0.655,0.378,0.005,0.005,3353.0,2546.0,1.0
"cz[0, 51]",-0.371,0.311,-0.868,0.149,0.005,0.004,3413.0,3299.0,1.0
"cz[0, 52]",-0.032,0.405,-0.691,0.638,0.006,0.006,3976.0,3074.0,1.0
"cz[0, 53]",-0.533,0.289,-0.976,-0.019,0.005,0.004,2897.0,3007.0,1.0
"cz[0, 54]",-0.149,0.362,-0.717,0.45,0.006,0.006,3607.0,2204.0,1.0
"cz[0, 55]",-0.581,0.285,-1.049,-0.108,0.005,0.004,3241.0,3237.0,1.0
"cz[0, 56]",-1.628,0.393,-2.283,-0.987,0.008,0.006,2654.0,2703.0,1.0
"cz[0, 57]",-0.603,0.291,-1.061,-0.105,0.005,0.004,3332.0,3115.0,1.0
"cz[0, 58]",-1.226,0.393,-1.864,-0.58,0.007,0.006,2909.0,2467.0,1.0
"cz[0, 59]",-1.604,0.409,-2.279,-0.944,0.008,0.006,2553.0,1855.0,1.0
"cz[0, 60]",0.341,0.316,-0.188,0.842,0.005,0.004,3467.0,2749.0,1.0
"cz[0, 61]",-1.857,0.397,-2.469,-1.174,0.008,0.006,2271.0,2237.0,1.0
"cz[0, 62]",-0.614,0.361,-1.191,-0.012,0.006,0.005,3211.0,3067.0,1.0
"cz[0, 63]",0.768,0.34,0.2,1.314,0.005,0.004,4165.0,2713.0,1.0
"cz[0, 64]",-0.114,0.316,-0.63,0.398,0.005,0.005,3638.0,2604.0,1.0
"cz[0, 65]",-1.125,0.334,-1.697,-0.609,0.006,0.004,3352.0,2834.0,1.0
"cz[0, 66]",-1.369,0.312,-1.859,-0.853,0.006,0.004,2750.0,3043.0,1.0
"cz[0, 67]",0.815,0.32,0.317,1.354,0.005,0.004,3696.0,2716.0,1.0
"cz[0, 68]",-0.234,0.314,-0.741,0.273,0.005,0.004,3731.0,2852.0,1.0
"cz[0, 69]",-0.507,0.336,-1.027,0.067,0.005,0.004,4303.0,3185.0,1.0
"cz[0, 70]",-1.238,0.314,-1.75,-0.728,0.006,0.004,2732.0,3273.0,1.0
"cz[0, 71]",-2.327,0.406,-2.982,-1.663,0.008,0.005,2895.0,2614.0,1.0
"cz[0, 72]",-2.142,0.357,-2.681,-1.52,0.007,0.005,2471.0,2307.0,1.0
"cz[0, 73]",0.018,0.3,-0.506,0.485,0.005,0.005,4075.0,2729.0,1.0
"cz[0, 74]",-0.625,0.309,-1.131,-0.112,0.005,0.004,3395.0,3182.0,1.0
"cz[0, 75]",-2.067,0.397,-2.677,-1.399,0.008,0.006,2547.0,2496.0,1.0
"cz[0, 76]",-0.593,0.268,-1.008,-0.14,0.004,0.003,3857.0,3134.0,1.0
"cz[0, 77]",-0.664,0.321,-1.169,-0.116,0.006,0.004,3256.0,2735.0,1.0
"cz[0, 78]",-0.798,0.328,-1.325,-0.262,0.006,0.005,2829.0,2826.0,1.0
"cz[0, 79]",-0.29,0.335,-0.859,0.243,0.006,0.005,3668.0,2701.0,1.0
"cz[0, 80]",0.26,0.314,-0.289,0.754,0.005,0.004,3663.0,2442.0,1.0
"cz[0, 81]",0.672,0.355,0.09,1.237,0.006,0.005,3666.0,2585.0,1.0
"cz[0, 82]",0.259,0.308,-0.272,0.731,0.005,0.004,3665.0,2870.0,1.0
"cz[0, 83]",0.24,0.339,-0.299,0.793,0.005,0.005,4382.0,2441.0,1.0
"cz[0, 84]",-0.752,0.403,-1.42,-0.114,0.007,0.005,3256.0,2752.0,1.0
"cz[0, 85]",-1.134,0.36,-1.719,-0.53,0.006,0.005,3127.0,2815.0,1.0
"cz[0, 86]",-0.422,0.309,-0.903,0.111,0.005,0.004,3909.0,3163.0,1.0
"cz[0, 87]",1.294,0.409,0.605,1.953,0.006,0.005,4144.0,2802.0,1.0
"cz[0, 88]",0.543,0.333,0.012,1.098,0.005,0.004,3959.0,2721.0,1.0
"cz[0, 89]",0.615,0.325,0.083,1.15,0.005,0.004,3797.0,2940.0,1.0
"cz[0, 90]",-0.2,0.29,-0.68,0.271,0.005,0.004,3172.0,2902.0,1.0
"cz[0, 91]",0.17,0.291,-0.293,0.655,0.005,0.005,3175.0,3217.0,1.0
"cz[0, 92]",0.184,0.273,-0.279,0.616,0.005,0.004,3510.0,2848.0,1.0
"cz[0, 93]",0.602,0.302,0.124,1.1,0.005,0.004,3280.0,3158.0,1.0
"cz[0, 94]",-2.068,0.394,-2.682,-1.399,0.008,0.006,2645.0,2141.0,1.0
"cz[0, 95]",-0.148,0.363,-0.728,0.443,0.006,0.006,3880.0,2680.0,1.0
"cz[0, 96]",0.12,0.345,-0.49,0.632,0.005,0.005,4253.0,2815.0,1.0
"cz[0, 97]",-2.078,0.406,-2.771,-1.421,0.008,0.006,2695.0,2059.0,1.0
"cz[0, 98]",-0.719,0.307,-1.175,-0.171,0.005,0.004,3276.0,2947.0,1.0
"cz[0, 99]",0.811,0.313,0.295,1.319,0.005,0.004,4096.0,3142.0,1.0
"cz[1, 0]",0.391,0.285,-0.058,0.87,0.005,0.004,3207.0,2828.0,1.0
"cz[1, 1]",-0.196,0.295,-0.652,0.294,0.005,0.004,3985.0,3261.0,1.0
"cz[1, 2]",0.714,0.295,0.23,1.191,0.005,0.004,3132.0,2850.0,1.0
"cz[1, 3]",0.35,0.283,-0.084,0.836,0.005,0.004,3233.0,2666.0,1.0
"cz[1, 4]",0.632,0.292,0.157,1.097,0.005,0.003,4006.0,2779.0,1.0
"cz[1, 5]",0.486,0.284,0.01,0.933,0.005,0.003,3731.0,2801.0,1.0
"cz[1, 6]",1.113,0.304,0.612,1.611,0.005,0.004,3369.0,2709.0,1.0
"cz[1, 7]",-0.078,0.275,-0.519,0.382,0.005,0.004,3240.0,2774.0,1.0
"cz[1, 8]",0.655,0.296,0.195,1.165,0.005,0.004,3288.0,2673.0,1.0
"cz[1, 9]",1.316,0.318,0.801,1.81,0.005,0.004,3830.0,2924.0,1.0
"cz[1, 10]",1.679,0.349,1.115,2.253,0.006,0.004,3804.0,3077.0,1.0
"cz[1, 11]",0.372,0.284,-0.118,0.807,0.006,0.004,2466.0,2622.0,1.0
"cz[1, 12]",0.678,0.285,0.175,1.12,0.005,0.004,3045.0,2674.0,1.0
"cz[1, 13]",0.349,0.284,-0.126,0.817,0.005,0.003,3807.0,2880.0,1.0
"cz[1, 14]",-0.283,0.274,-0.762,0.139,0.005,0.004,3133.0,3139.0,1.0
"cz[1, 15]",0.533,0.293,0.049,0.995,0.005,0.004,3618.0,2762.0,1.0
"cz[1, 16]",-0.483,0.285,-0.924,0.007,0.005,0.004,3026.0,2966.0,1.0
"cz[1, 17]",-0.078,0.275,-0.518,0.393,0.005,0.005,3731.0,2574.0,1.0
"cz[1, 18]",0.948,0.312,0.414,1.445,0.005,0.003,4583.0,2993.0,1.0
"cz[1, 19]",0.048,0.271,-0.391,0.498,0.005,0.004,3052.0,2918.0,1.0
"cz[1, 20]",0.865,0.305,0.372,1.367,0.005,0.004,3252.0,2628.0,1.0
"cz[1, 21]",-0.419,0.318,-0.915,0.117,0.006,0.005,2940.0,2990.0,1.0
"cz[1, 22]",-0.965,0.319,-1.517,-0.485,0.005,0.004,3418.0,2929.0,1.0
"cz[1, 23]",1.739,0.349,1.169,2.304,0.006,0.004,3571.0,2673.0,1.0
"cz[1, 24]",1.308,0.317,0.788,1.839,0.006,0.004,3123.0,2984.0,1.0
"cz[1, 25]",0.984,0.32,0.447,1.482,0.006,0.004,3065.0,2582.0,1.0
"cz[1, 26]",2.761,0.469,1.998,3.525,0.007,0.005,4435.0,2875.0,1.0
"cz[1, 27]",0.863,0.301,0.391,1.381,0.005,0.004,3054.0,2973.0,1.0
"cz[1, 28]",1.251,0.314,0.751,1.773,0.006,0.004,2956.0,3131.0,1.0
"cz[1, 29]",0.871,0.302,0.36,1.365,0.005,0.004,3494.0,2876.0,1.0
"cz[1, 30]",1.114,0.307,0.59,1.592,0.005,0.004,3366.0,2480.0,1.0
"cz[1, 31]",-0.122,0.284,-0.595,0.33,0.005,0.004,3358.0,2883.0,1.0
"cz[1, 32]",0.258,0.275,-0.183,0.711,0.005,0.004,3075.0,3043.0,1.0
"cz[1, 33]",0.182,0.274,-0.271,0.619,0.005,0.004,3582.0,3166.0,1.0
"cz[1, 34]",-0.503,0.297,-0.999,-0.024,0.005,0.004,3069.0,2867.0,1.0
"cz[1, 35]",-0.305,0.27,-0.753,0.126,0.005,0.004,3115.0,2770.0,1.0
"cz[1, 36]",-0.53,0.266,-0.988,-0.12,0.004,0.003,3729.0,3311.0,1.0
"cz[1, 37]",0.964,0.309,0.444,1.44,0.005,0.004,3411.0,3069.0,1.0
"cz[1, 38]",0.616,0.302,0.1,1.086,0.005,0.004,3609.0,2818.0,1.0
"cz[1, 39]",0.713,0.298,0.214,1.176,0.005,0.004,4050.0,2658.0,1.0
"cz[1, 40]",0.773,0.291,0.298,1.252,0.005,0.004,3213.0,2683.0,1.0
"cz[1, 41]",1.133,0.326,0.606,1.678,0.005,0.004,4151.0,2961.0,1.0
"cz[1, 42]",1.501,0.345,0.903,2.043,0.006,0.005,2891.0,2621.0,1.0
"cz[1, 43]",0.948,0.308,0.437,1.448,0.006,0.004,3128.0,2822.0,1.0
"cz[1, 44]",-0.824,0.27,-1.274,-0.388,0.005,0.003,3092.0,3236.0,1.0
"cz[1, 45]",-0.875,0.302,-1.335,-0.351,0.006,0.004,2803.0,2917.0,1.0
"cz[1, 46]",-0.999,0.335,-1.586,-0.472,0.006,0.004,3357.0,3230.0,1.0
"cz[1, 47]",0.65,0.288,0.174,1.102,0.005,0.004,3599.0,2921.0,1.0
"cz[1, 48]",-0.804,0.279,-1.253,-0.333,0.005,0.004,3420.0,2959.0,1.0
"cz[1, 49]",-1.567,0.355,-2.116,-0.972,0.007,0.005,2928.0,2607.0,1.0
"cz[1, 50]",0.01,0.277,-0.47,0.431,0.005,0.004,3170.0,2820.0,1.0
"cz[1, 51]",0.433,0.288,-0.066,0.877,0.005,0.004,3650.0,3463.0,1.0
"cz[1, 52]",0.398,0.282,-0.051,0.874,0.005,0.004,2705.0,3001.0,1.0
"cz[1, 53]",0.961,0.298,0.469,1.453,0.005,0.003,4156.0,3093.0,1.0
"cz[1, 54]",0.697,0.3,0.186,1.166,0.005,0.004,4137.0,3011.0,1.0
"cz[1, 55]",0.311,0.287,-0.175,0.756,0.005,0.004,3655.0,2958.0,1.0
"cz[1, 56]",-0.052,0.271,-0.493,0.39,0.005,0.004,3181.0,3104.0,1.0
"cz[1, 57]",0.949,0.305,0.457,1.46,0.005,0.004,3101.0,2976.0,1.0
"cz[1, 58]",-0.117,0.286,-0.606,0.329,0.005,0.004,3458.0,2570.0,1.0
"cz[1, 59]",1.215,0.312,0.727,1.738,0.006,0.004,2829.0,2781.0,1.0
"cz[1, 60]",0.398,0.288,-0.07,0.868,0.006,0.004,2501.0,2735.0,1.0
"cz[1, 61]",-0.064,0.29,-0.579,0.374,0.005,0.004,3760.0,2877.0,1.0
"cz[1, 62]",0.094,0.3,-0.361,0.613,0.005,0.004,3271.0,2544.0,1.0
"cz[1, 63]",0.869,0.302,0.331,1.313,0.006,0.004,2969.0,2607.0,1.0
"cz[1, 64]",1.649,0.342,1.074,2.186,0.006,0.004,3420.0,2747.0,1.0
"cz[1, 65]",0.864,0.292,0.413,1.37,0.005,0.003,3710.0,2644.0,1.0
"cz[1, 66]",-0.239,0.28,-0.704,0.208,0.005,0.004,3439.0,2544.0,1.0
"cz[1, 67]",0.764,0.296,0.293,1.255,0.005,0.004,3075.0,2654.0,1.0
"cz[1, 68]",-0.594,0.297,-1.084,-0.108,0.006,0.004,2905.0,2634.0,1.0
"cz[1, 69]",1.518,0.347,0.975,2.093,0.006,0.005,3057.0,2683.0,1.0
"cz[1, 70]",-0.016,0.275,-0.479,0.43,0.005,0.004,2706.0,3208.0,1.0
"cz[1, 71]",0.093,0.283,-0.377,0.548,0.005,0.004,3740.0,2910.0,1.0
"cz[1, 72]",0.687,0.276,0.241,1.148,0.005,0.003,3498.0,3234.0,1.0
"cz[1, 73]",-0.084,0.282,-0.559,0.362,0.005,0.004,3732.0,3118.0,1.0
"cz[1, 74]",0.888,0.29,0.413,1.37,0.005,0.004,2813.0,2893.0,1.0
"cz[1, 75]",-0.688,0.287,-1.173,-0.231,0.006,0.004,2609.0,3002.0,1.0
"cz[1, 76]",1.356,0.327,0.838,1.898,0.006,0.004,2972.0,2800.0,1.0
"cz[1, 77]",0.611,0.282,0.155,1.075,0.005,0.003,3564.0,3056.0,1.0
"cz[1, 78]",0.276,0.31,-0.207,0.809,0.005,0.005,3857.0,2531.0,1.0
"cz[1, 79]",-1.918,0.396,-2.568,-1.268,0.007,0.005,2970.0,2837.0,1.0
"cz[1, 80]",0.754,0.295,0.246,1.217,0.005,0.004,3359.0,2893.0,1.0
"cz[1, 81]",1.329,0.34,0.788,1.894,0.005,0.004,4056.0,2536.0,1.0
"cz[1, 82]",-1.149,0.298,-1.637,-0.67,0.005,0.004,3004.0,3018.0,1.0
"cz[1, 83]",-0.253,0.288,-0.724,0.216,0.005,0.004,3119.0,2659.0,1.0
"cz[1, 84]",-1.463,0.355,-1.99,-0.833,0.007,0.005,2839.0,2664.0,1.0
"cz[1, 85]",1.128,0.323,0.598,1.654,0.005,0.004,3674.0,2669.0,1.0
"cz[1, 86]",0.181,0.286,-0.291,0.655,0.005,0.004,2892.0,2676.0,1.0
"cz[1, 87]",1.53,0.336,1.002,2.092,0.006,0.004,2953.0,3055.0,1.0
"cz[1, 88]",-0.037,0.277,-0.493,0.41,0.005,0.004,3458.0,2737.0,1.0
"cz[1, 89]",0.214,0.275,-0.182,0.715,0.005,0.004,3059.0,2620.0,1.0
"cz[1, 90]",0.487,0.292,-0.016,0.949,0.005,0.004,2994.0,2460.0,1.0
