,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"H[0, 62]",0.917,0.046,0.852,0.988,0.001,0.001,3707.0,2586.0,1.0
"H[0, 63]",0.65,0.086,0.508,0.787,0.001,0.001,6451.0,2975.0,1.0
"H[0, 64]",0.797,0.071,0.688,0.916,0.001,0.001,4787.0,3181.0,1.0
"H[0, 65]",0.907,0.049,0.834,0.98,0.001,0.001,3691.0,2635.0,1.0
"H[0, 66]",0.889,0.053,0.808,0.968,0.001,0.001,3850.0,2916.0,1.0
"H[0, 67]",0.592,0.089,0.445,0.737,0.001,0.001,6793.0,2936.0,1.0
"H[0, 68]",0.827,0.067,0.723,0.934,0.001,0.001,4727.0,2726.0,1.0
"H[0, 69]",0.889,0.055,0.804,0.972,0.001,0.001,4033.0,2967.0,1.0
"H[0, 70]",0.861,0.061,0.768,0.958,0.001,0.001,4070.0,2852.0,1.0
"H[0, 71]",0.975,0.025,0.944,1.0,0.0,0.0,2587.0,2149.0,1.0
"H[0, 72]",0.954,0.033,0.908,0.998,0.001,0.0,2960.0,2601.0,1.0
"H[0, 73]",0.735,0.08,0.61,0.868,0.001,0.001,4694.0,2875.0,1.0
"H[0, 74]",0.841,0.062,0.741,0.938,0.001,0.001,4019.0,3069.0,1.0
"H[0, 75]",0.97,0.027,0.935,1.0,0.0,0.0,2740.0,2874.0,1.0
"H[0, 76]",0.676,0.084,0.54,0.814,0.001,0.001,4478.0,3088.0,1.0
"H[0, 77]",0.87,0.058,0.783,0.963,0.001,0.001,3975.0,2808.0,1.0
"H[0, 78]",0.897,0.052,0.823,0.98,0.001,0.001,4021.0,2982.0,1.0
"H[0, 79]",0.857,0.061,0.76,0.949,0.001,0.001,4882.0,3412.0,1.0
"H[0, 80]",0.698,0.08,0.566,0.827,0.001,0.001,5383.0,3162.0,1.0
"H[0, 81]",0.685,0.084,0.549,0.818,0.001,0.001,6326.0,2880.0,1.0
"H[0, 82]",0.699,0.079,0.572,0.83,0.001,0.001,5793.0,3249.0,1.0
"H[0, 83]",0.785,0.071,0.675,0.907,0.001,0.001,4953.0,2881.0,1.0
"H[0, 84]",0.942,0.04,0.888,0.998,0.001,0.0,3108.0,2317.0,1.0
"H[0, 85]",0.931,0.043,0.87,0.992,0.001,0.0,3479.0,2603.0,1.0
"H[0, 86]",0.836,0.063,0.732,0.933,0.001,0.001,4530.0,2950.0,1.0
"H[0, 87]",0.605,0.09,0.457,0.753,0.001,0.001,9231.0,2871.0,1.0
"H[0, 88]",0.689,0.081,0.557,0.819,0.001,0.001,6146.0,2721.0,1.0
"H[0, 89]",0.629,0.086,0.487,0.769,0.001,0.001,4747.0,3107.0,1.0
"H[0, 90]",0.745,0.077,0.623,0.872,0.001,0.001,4120.0,2903.0,1.0
"H[0, 91]",0.646,0.086,0.505,0.782,0.001,0.001,4946.0,3055.0,1.0
"H[0, 92]",0.587,0.087,0.445,0.732,0.001,0.001,4754.0,2820.0,1.0
"H[0, 93]",0.599,0.086,0.454,0.731,0.001,0.001,4963.0,3235.0,1.0
"H[0, 94]",0.97,0.027,0.935,1.0,0.0,0.0,2541.0,2380.0,1.0
"H[0, 95]",0.878,0.058,0.792,0.969,0.001,0.001,4516.0,2849.0,1.0
"H[0, 96]",0.817,0.066,0.711,0.924,0.001,0.001,4528.0,2912.0,1.0
"H[0, 97]",0.971,0.026,0.937,1.0,0.0,0.0,2595.0,2063.0,1.0
"H[0, 98]",0.845,0.062,0.751,0.945,0.001,0.001,3980.0,2702.0,1.0
"H[0, 99]",0.592,0.088,0.449,0.736,0.001,0.001,6596.0,3138.0,1.0
"H[1, 0]",0.424,0.084,0.284,0.56,0.001,0.001,4218.0,3163.0,1.0
"H[1, 1]",0.684,0.081,0.552,0.818,0.001,0.001,3980.0,2978.0,1.0
"H[1, 2]",0.35,0.084,0.213,0.484,0.001,0.001,4694.0,2921.0,1.0
"H[1, 3]",0.45,0.088,0.301,0.588,0.001,0.001,4434.0,2715.0,1.0
"H[1, 4]",0.427,0.085,0.285,0.563,0.001,0.001,4958.0,2910.0,1.0
"H[1, 5]",0.462,0.083,0.323,0.595,0.001,0.001,4932.0,3031.0,1.0
"H[1, 6]",0.247,0.076,0.125,0.37,0.001,0.001,4273.0,3165.0,1.0
"H[1, 7]",0.583,0.084,0.444,0.72,0.001,0.001,4839.0,2632.0,1.0
"H[1, 8]",0.402,0.084,0.259,0.535,0.001,0.001,4964.0,3093.0,1.0
"H[1, 9]",0.279,0.078,0.15,0.405,0.001,0.001,4659.0,2991.0,1.0
"H[1, 10]",0.141,0.06,0.049,0.234,0.001,0.001,3757.0,2776.0,1.0
"H[1, 11]",0.473,0.087,0.322,0.611,0.001,0.001,4258.0,2804.0,1.0
"H[1, 12]",0.376,0.083,0.245,0.514,0.001,0.001,4618.0,3096.0,1.0
"H[1, 13]",0.453,0.088,0.3,0.593,0.001,0.001,4238.0,2807.0,1.0
"H[1, 14]",0.6,0.085,0.453,0.732,0.001,0.001,4277.0,3002.0,1.0
"H[1, 15]",0.484,0.086,0.335,0.612,0.001,0.001,4908.0,3185.0,1.0
"H[1, 16]",0.687,0.08,0.564,0.829,0.001,0.001,3570.0,2893.0,1.0
"H[1, 17]",0.584,0.087,0.444,0.726,0.001,0.001,3994.0,2883.0,1.0
"H[1, 18]",0.353,0.084,0.219,0.495,0.001,0.001,4845.0,2897.0,1.0
"H[1, 19]",0.525,0.088,0.381,0.669,0.001,0.001,4783.0,3006.0,1.0
"H[1, 20]",0.384,0.084,0.237,0.513,0.001,0.001,5401.0,2849.0,1.0
"H[1, 21]",0.746,0.077,0.612,0.861,0.001,0.001,3432.0,2962.0,1.0
"H[1, 22]",0.81,0.067,0.702,0.914,0.001,0.001,3572.0,2938.0,1.0
"H[1, 23]",0.159,0.062,0.061,0.252,0.001,0.001,4388.0,2915.0,1.0
"H[1, 24]",0.282,0.08,0.157,0.415,0.001,0.001,5001.0,3137.0,1.0
"H[1, 25]",0.428,0.089,0.285,0.58,0.001,0.001,4252.0,2810.0,1.0
"H[1, 26]",0.056,0.038,0.004,0.11,0.001,0.0,3505.0,2882.0,1.0
"H[1, 27]",0.384,0.086,0.244,0.522,0.001,0.001,4254.0,2505.0,1.0
"H[1, 28]",0.237,0.073,0.115,0.354,0.001,0.001,4604.0,2893.0,1.0
"H[1, 29]",0.361,0.084,0.228,0.502,0.001,0.001,4525.0,3076.0,1.0
"H[1, 30]",0.248,0.074,0.123,0.359,0.001,0.001,4108.0,2971.0,1.0
"H[1, 31]",0.607,0.082,0.48,0.746,0.001,0.001,4009.0,3159.0,1.0
"H[1, 32]",0.436,0.085,0.289,0.568,0.001,0.001,4028.0,3110.0,1.0
"H[1, 33]",0.511,0.085,0.366,0.642,0.001,0.001,4173.0,2863.0,1.0
"H[1, 34]",0.729,0.078,0.596,0.852,0.001,0.001,4591.0,2931.0,1.0
"H[1, 35]",0.578,0.087,0.443,0.731,0.001,0.001,4328.0,2847.0,1.0
"H[1, 36]",0.581,0.086,0.443,0.728,0.002,0.001,3251.0,2618.0,1.0
"H[1, 37]",0.216,0.07,0.097,0.327,0.001,0.001,3162.0,2434.0,1.0
"H[1, 38]",0.452,0.085,0.312,0.59,0.001,0.001,4993.0,3332.0,1.0
"H[1, 39]",0.396,0.085,0.254,0.534,0.001,0.001,5017.0,2910.0,1.0
"H[1, 40]",0.342,0.082,0.207,0.474,0.001,0.001,4242.0,3081.0,1.0
"H[1, 41]",0.342,0.084,0.201,0.477,0.001,0.001,4371.0,2572.0,1.0
"H[1, 42]",0.135,0.06,0.038,0.223,0.001,0.001,3019.0,2251.0,1.0
"H[1, 43]",0.353,0.086,0.209,0.486,0.001,0.001,5140.0,3053.0,1.0
"H[1, 44]",0.651,0.082,0.522,0.79,0.001,0.001,3594.0,2949.0,1.0
"H[1, 45]",0.785,0.072,0.671,0.903,0.001,0.001,3614.0,2942.0,1.0
"H[1, 46]",0.83,0.067,0.721,0.937,0.001,0.001,3304.0,2238.0,1.0
"H[1, 47]",0.401,0.087,0.257,0.539,0.001,0.001,4530.0,3114.0,1.0
"H[1, 48]",0.715,0.075,0.586,0.834,0.001,0.001,3453.0,3016.0,1.0
"H[1, 49]",0.886,0.053,0.81,0.975,0.001,0.001,2879.0,2491.0,1.0
"H[1, 50]",0.551,0.083,0.409,0.683,0.001,0.001,4075.0,2838.0,1.0
"H[1, 51]",0.468,0.086,0.321,0.604,0.001,0.001,4967.0,2868.0,1.0
"H[1, 52]",0.445,0.086,0.299,0.583,0.001,0.001,4655.0,3343.0,1.0
"H[1, 53]",0.329,0.083,0.192,0.458,0.001,0.001,4358.0,3094.0,1.0
"H[1, 54]",0.418,0.084,0.278,0.55,0.001,0.001,4657.0,2423.0,1.0
"H[1, 55]",0.525,0.089,0.371,0.664,0.001,0.001,4549.0,3362.0,1.0
"H[1, 56]",0.463,0.086,0.316,0.601,0.001,0.001,3959.0,2845.0,1.0
"H[1, 57]",0.239,0.073,0.113,0.352,0.001,0.001,4252.0,2768.0,1.0
"H[1, 58]",0.609,0.084,0.469,0.744,0.001,0.001,3842.0,3212.0,1.0
"H[1, 59]",0.216,0.07,0.108,0.335,0.001,0.001,3927.0,2982.0,1.0
"H[1, 60]",0.447,0.084,0.3,0.579,0.001,0.001,4271.0,2932.0,1.0
"H[1, 61]",0.628,0.086,0.495,0.772,0.001,0.001,3948.0,3032.0,1.0
"H[1, 62]",0.638,0.083,0.51,0.785,0.001,0.001,4108.0,2921.0,1.0
"H[1, 63]",0.384,0.085,0.244,0.524,0.001,0.001,4529.0,2825.0,1.0
"H[1, 64]",0.165,0.061,0.064,0.259,0.001,0.001,3820.0,3103.0,1.0
"H[1, 65]",0.357,0.082,0.22,0.488,0.001,0.001,4616.0,2903.0,1.0
"H[1, 66]",0.576,0.084,0.439,0.712,0.001,0.001,4544.0,2973.0,1.0
"H[1, 67]",0.343,0.081,0.211,0.478,0.001,0.001,4502.0,3006.0,1.0
"H[1, 68]",0.738,0.077,0.617,0.864,0.001,0.001,3742.0,2915.0,1.0
"H[1, 69]",0.219,0.071,0.103,0.33,0.001,0.001,4501.0,2933.0,1.0
"H[1, 70]",0.416,0.087,0.263,0.553,0.001,0.001,4097.0,2806.0,1.0
"H[1, 71]",0.542,0.083,0.402,0.676,0.001,0.001,4057.0,2853.0,1.0
"H[1, 72]",0.328,0.082,0.201,0.471,0.001,0.001,4431.0,2963.0,1.0
"H[1, 73]",0.582,0.086,0.439,0.723,0.001,0.001,4152.0,2928.0,1.0
"H[1, 74]",0.333,0.082,0.198,0.462,0.001,0.001,4680.0,2918.0,1.0
"H[1, 75]",0.725,0.077,0.599,0.845,0.001,0.001,3586.0,2755.0,1.0
"H[1, 76]",0.207,0.068,0.096,0.316,0.001,0.001,4369.0,3276.0,1.0
"H[1, 77]",0.358,0.083,0.216,0.484,0.001,0.001,4027.0,3050.0,1.0
"H[1, 78]",0.575,0.088,0.438,0.725,0.001,0.001,4582.0,3018.0,1.0
"H[1, 79]",0.921,0.046,0.854,0.989,0.001,0.001,3219.0,2293.0,1.0
"H[1, 80]",0.323,0.081,0.189,0.453,0.001,0.001,4348.0,3125.0,1.0
"H[1, 81]",0.306,0.081,0.177,0.437,0.001,0.001,4436.0,3007.0,1.0
"H[1, 82]",0.784,0.072,0.669,0.902,0.001,0.001,4074.0,2837.0,1.0
"H[1, 83]",0.642,0.083,0.512,0.786,0.001,0.001,4216.0,2801.0,1.0
"H[1, 84]",0.878,0.058,0.787,0.965,0.001,0.001,2939.0,2455.0,1.0
"H[1, 85]",0.292,0.077,0.171,0.423,0.001,0.001,4265.0,3133.0,1.0
"H[1, 86]",0.513,0.088,0.37,0.654,0.001,0.001,4330.0,2607.0,1.0
"H[1, 87]",0.151,0.061,0.05,0.242,0.001,0.001,4055.0,2719.0,1.0
"H[1, 88]",0.555,0.085,0.419,0.694,0.001,0.001,4355.0,3010.0,1.0
"H[1, 89]",0.439,0.086,0.297,0.579,0.001,0.001,4328.0,3002.0,1.0
"H[1, 90]",0.461,0.088,0.311,0.599,0.001,0.001,4241.0,3145.0,1.0
"H[1, 91]",0.292,0.079,0.166,0.421,0.001,0.001,5044.0,3106.0,1.0
"H[1, 92]",0.278,0.076,0.154,0.403,0.001,0.001,3811.0,3014.0,1.0
"H[1, 93]",0.45,0.086,0.31,0.59,0.001,0.001,4496.0,2940.0,1.0
"H[1, 94]",0.235,0.075,0.115,0.359,0.001,0.001,4887.0,2592.0,1.0
"H[1, 95]",0.241,0.075,0.116,0.358,0.001,0.001,3730.0,2734.0,1.0
"H[1, 96]",0.257,0.076,0.134,0.375,0.001,0.001,3984.0,2864.0,1.0
"H[1, 97]",0.572,0.087,0.433,0.715,0.001,0.001,3860.0,2618.0,1.0
"H[1, 98]",0.135,0.057,0.04,0.22,0.001,0.001,4014.0,2921.0,1.0
"H[1, 99]",0.256,0.074,0.139,0.379,0.001,0.001,4191.0,3159.0,1.0
"F[0, 0]",0.401,0.053,0.316,0.491,0.001,0.0,8480.0,3200.0,1.0
"F[0, 1]",0.3,0.05,0.208,0.375,0.001,0.0,6075.0,2660.0,1.0
"F[0, 2]",0.061,0.026,0.021,0.1,0.0,0.0,6590.0,2894.0,1.0
"F[0, 3]",0.037,0.02,0.007,0.067,0.0,0.0,7570.0,2334.0,1.0
"F[0, 4]",0.139,0.037,0.083,0.203,0.0,0.0,10517.0,3242.0,1.0
"F[0, 5]",0.17,0.041,0.1,0.231,0.0,0.0,12052.0,2806.0,1.0
"F[0, 6]",0.065,0.026,0.022,0.104,0.0,0.0,7077.0,2391.0,1.0
"F[0, 7]",0.45,0.055,0.361,0.541,0.001,0.001,4480.0,2718.0,1.0
"F[0, 8]",0.087,0.03,0.037,0.134,0.0,0.0,8402.0,2796.0,1.0
"F[0, 9]",0.143,0.039,0.081,0.208,0.0,0.0,9493.0,3089.0,1.01
"F[0, 10]",0.057,0.025,0.019,0.095,0.0,0.0,7042.0,2575.0,1.0
"F[0, 11]",0.17,0.041,0.101,0.234,0.001,0.0,6541.0,2856.0,1.0
"F[0, 12]",0.235,0.047,0.155,0.306,0.0,0.0,9355.0,3095.0,1.0
"F[0, 13]",0.209,0.043,0.139,0.277,0.0,0.0,9356.0,2851.0,1.0
"F[0, 14]",0.156,0.04,0.096,0.222,0.0,0.0,8910.0,2682.0,1.0
"F[0, 15]",0.39,0.053,0.298,0.475,0.001,0.001,4231.0,2250.0,1.0
"F[0, 16]",0.081,0.029,0.036,0.127,0.0,0.0,8857.0,2942.0,1.0
"F[0, 17]",0.103,0.033,0.048,0.152,0.0,0.0,10183.0,2643.0,1.0
"F[0, 18]",0.179,0.042,0.108,0.244,0.0,0.0,7609.0,2773.0,1.0
"F[0, 19]",0.206,0.045,0.135,0.281,0.0,0.0,12030.0,2734.0,1.0
"F[0, 20]",0.043,0.021,0.011,0.076,0.0,0.0,6310.0,2821.0,1.0
"F[0, 21]",0.219,0.045,0.139,0.284,0.0,0.0,10854.0,2775.0,1.0
"F[0, 22]",0.129,0.036,0.073,0.19,0.0,0.0,8680.0,3162.0,1.0
"F[0, 23]",0.226,0.045,0.153,0.3,0.001,0.0,7080.0,2847.0,1.0
"F[0, 24]",0.069,0.027,0.024,0.108,0.0,0.0,11141.0,2925.0,1.0
"F[0, 25]",0.548,0.056,0.463,0.647,0.001,0.001,4280.0,2529.0,1.0
"F[0, 26]",0.158,0.039,0.092,0.219,0.0,0.0,10782.0,2540.0,1.0
"F[0, 27]",0.085,0.029,0.04,0.132,0.0,0.0,8565.0,3006.0,1.0
"F[0, 28]",0.076,0.028,0.031,0.117,0.0,0.0,8941.0,2988.0,1.0
"F[0, 29]",0.147,0.038,0.086,0.208,0.0,0.0,8130.0,2765.0,1.0
"F[0, 30]",0.206,0.045,0.129,0.276,0.0,0.0,9739.0,2810.0,1.0
"F[0, 31]",0.558,0.055,0.472,0.654,0.001,0.0,8233.0,2941.0,1.0
"F[0, 32]",0.057,0.023,0.019,0.091,0.0,0.0,6990.0,2453.0,1.0
"F[0, 33]",0.07,0.026,0.027,0.11,0.0,0.0,6790.0,3016.0,1.0
"F[0, 34]",0.128,0.038,0.069,0.188,0.0,0.0,8905.0,2535.0,1.0
"F[0, 35]",0.355,0.055,0.262,0.44,0.001,0.0,8530.0,2616.0,1.0
"F[0, 36]",0.078,0.028,0.034,0.12,0.0,0.0,8807.0,2867.0,1.0
"F[0, 37]",0.29,0.049,0.207,0.369,0.001,0.0,8448.0,2955.0,1.0
"F[0, 38]",0.114,0.034,0.058,0.167,0.0,0.0,7938.0,2828.0,1.0
"F[0, 39]",0.091,0.031,0.043,0.142,0.0,0.0,8573.0,3029.0,1.0
"F[0, 40]",0.143,0.039,0.08,0.203,0.0,0.0,10967.0,2761.0,1.0
"F[0, 41]",0.204,0.043,0.136,0.276,0.0,0.0,11539.0,2626.0,1.0
"F[0, 42]",0.16,0.04,0.098,0.225,0.0,0.0,9949.0,2753.0,1.0
"F[0, 43]",0.226,0.045,0.147,0.294,0.0,0.0,9764.0,3064.0,1.0
"F[0, 44]",0.042,0.021,0.011,0.074,0.0,0.0,8035.0,2717.0,1.0
"F[0, 45]",0.113,0.033,0.057,0.162,0.0,0.0,9344.0,3016.0,1.0
"F[0, 46]",0.243,0.048,0.162,0.316,0.001,0.0,5450.0,2978.0,1.0
"F[0, 47]",0.174,0.041,0.109,0.239,0.0,0.0,11817.0,3056.0,1.0
"F[0, 48]",0.054,0.023,0.019,0.09,0.0,0.0,8120.0,3041.0,1.0
"F[0, 49]",0.012,0.011,0.0,0.025,0.0,0.0,4099.0,2675.0,1.0
"F[0, 50]",0.1,0.032,0.052,0.152,0.0,0.0,10575.0,3032.0,1.0
"F[0, 51]",0.124,0.036,0.067,0.183,0.0,0.0,10155.0,2959.0,1.0
"F[0, 52]",0.038,0.021,0.006,0.067,0.0,0.0,5875.0,2532.0,1.0
"F[0, 53]",0.216,0.044,0.139,0.281,0.0,0.0,9489.0,3017.0,1.0
"F[0, 54]",0.06,0.026,0.019,0.099,0.0,0.0,9302.0,2932.0,1.0
"F[0, 55]",0.227,0.046,0.156,0.305,0.001,0.0,8773.0,2560.0,1.0
"F[0, 56]",0.278,0.049,0.201,0.359,0.001,0.001,4602.0,2430.0,1.0
"F[0, 57]",0.205,0.044,0.133,0.28,0.0,0.0,10786.0,2936.0,1.0
"F[0, 58]",0.17,0.041,0.106,0.237,0.001,0.0,5682.0,2935.0,1.0
"F[0, 59]",0.266,0.049,0.183,0.345,0.001,0.001,4867.0,2697.0,1.0
"F[0, 60]",0.063,0.026,0.023,0.103,0.0,0.0,6887.0,2692.0,1.0
"F[0, 61]",0.353,0.052,0.269,0.44,0.001,0.001,4586.0,2812.0,1.0
"F[0, 62]",0.096,0.032,0.045,0.146,0.0,0.0,9024.0,2630.0,1.0
"F[0, 63]",0.039,0.019,0.011,0.069,0.0,0.0,6556.0,3367.0,1.0
"F[0, 64]",0.1,0.032,0.05,0.153,0.0,0.0,9865.0,2827.0,1.0
"F[0, 65]",0.248,0.048,0.174,0.329,0.001,0.0,8424.0,2343.0,1.0
"F[0, 66]",0.378,0.053,0.291,0.465,0.001,0.0,8038.0,2390.0,1.0
"F[0, 67]",0.049,0.023,0.013,0.081,0.0,0.0,6589.0,3214.0,1.0
"F[0, 68]",0.101,0.032,0.048,0.15,0.0,0.0,10254.0,2785.0,1.0
"F[0, 69]",0.104,0.032,0.052,0.153,0.0,0.0,9524.0,3080.0,1.0
"F[0, 70]",0.376,0.054,0.287,0.464,0.001,0.0,8585.0,2990.0,1.0
"F[0, 71]",0.524,0.056,0.437,0.62,0.001,0.001,4012.0,2396.0,1.0
"F[0, 72]",0.542,0.054,0.448,0.626,0.001,0.001,5499.0,3037.0,1.0
"F[0, 73]",0.109,0.034,0.051,0.158,0.0,0.0,9796.0,3002.0,1.0
"F[0, 74]",0.184,0.042,0.118,0.253,0.0,0.0,9561.0,3188.0,1.0
"F[0, 75]",0.426,0.055,0.338,0.518,0.001,0.001,4481.0,2208.0,1.0
"F[0, 76]",0.353,0.053,0.265,0.438,0.0,0.0,12662.0,2909.0,1.0
"F[0, 77]",0.161,0.039,0.102,0.228,0.0,0.0,8751.0,2828.0,1.0
"F[0, 78]",0.164,0.04,0.098,0.228,0.0,0.0,8967.0,2728.0,1.01
"F[0, 79]",0.091,0.031,0.038,0.137,0.0,0.0,10035.0,2889.0,1.0
"F[0, 80]",0.084,0.03,0.037,0.13,0.0,0.0,8013.0,2659.0,1.0
"F[0, 81]",0.04,0.02,0.009,0.071,0.0,0.0,6710.0,2772.0,1.0
"F[0, 82]",0.084,0.029,0.034,0.126,0.0,0.0,8111.0,2848.0,1.0
"F[0, 83]",0.055,0.024,0.016,0.09,0.0,0.0,7195.0,2491.0,1.0
"F[0, 84]",0.087,0.03,0.04,0.135,0.0,0.0,8761.0,2964.0,1.0
"F[0, 85]",0.202,0.043,0.135,0.277,0.001,0.0,7564.0,2786.0,1.0
"F[0, 86]",0.136,0.036,0.077,0.196,0.0,0.0,9712.0,3133.0,1.0
"F[0, 87]",0.019,0.013,0.001,0.037,0.0,0.0,5360.0,3004.0,1.0
"F[0, 88]",0.052,0.024,0.015,0.086,0.0,0.0,6784.0,3014.0,1.0
"F[0, 89]",0.06,0.025,0.021,0.098,0.0,0.0,7271.0,2867.0,1.0
"F[0, 90]",0.154,0.038,0.09,0.212,0.0,0.0,8705.0,2707.0,1.0
"F[0, 91]",0.128,0.037,0.069,0.187,0.0,0.0,8924.0,2817.0,1.0
"F[0, 92]",0.16,0.038,0.098,0.22,0.0,0.0,8816.0,2899.0,1.0
"F[0, 93]",0.07,0.027,0.027,0.111,0.0,0.0,7645.0,2805.0,1.0
"F[0, 94]",0.426,0.055,0.336,0.517,0.001,0.001,4391.0,2655.0,1.0
"F[0, 95]",0.059,0.025,0.019,0.097,0.0,0.0,9017.0,2681.0,1.0
"F[0, 96]",0.055,0.024,0.018,0.094,0.0,0.0,7409.0,2922.0,1.0
"F[0, 97]",0.425,0.054,0.338,0.513,0.001,0.001,4020.0,2462.0,1.0
"F[0, 98]",0.207,0.044,0.128,0.273,0.0,0.0,9855.0,2995.0,1.0
"F[0, 99]",0.048,0.022,0.014,0.081,0.0,0.0,6514.0,2964.0,1.0
"F[1, 0]",0.174,0.038,0.105,0.228,0.0,0.0,11007.0,2916.0,1.0
"F[1, 1]",0.159,0.036,0.1,0.219,0.0,0.0,9559.0,2494.0,1.0
"F[1, 2]",0.141,0.032,0.089,0.194,0.0,0.0,9414.0,2983.0,1.0
"F[1, 3]",0.166,0.035,0.109,0.224,0.0,0.0,9996.0,2964.0,1.0
"F[1, 4]",0.121,0.031,0.069,0.17,0.0,0.0,8448.0,2590.0,1.0
"F[1, 5]",0.132,0.033,0.08,0.186,0.0,0.0,8652.0,2855.0,1.0
"F[1, 6]",0.115,0.03,0.067,0.164,0.0,0.0,9259.0,2742.0,1.0
"F[1, 7]",0.196,0.04,0.133,0.262,0.0,0.0,9848.0,3148.0,1.0
"F[1, 8]",0.128,0.032,0.074,0.179,0.0,0.0,10303.0,2994.0,1.0
"F[1, 9]",0.077,0.025,0.039,0.118,0.0,0.0,8166.0,2876.0,1.0
"F[1, 10]",0.08,0.025,0.04,0.119,0.0,0.0,8169.0,2967.0,1.0
"F[1, 11]",0.15,0.034,0.096,0.208,0.0,0.0,8839.0,2409.0,1.0
"F[1, 12]",0.134,0.033,0.082,0.186,0.0,0.0,9807.0,2524.0,1.0
"F[1, 13]",0.167,0.036,0.108,0.223,0.0,0.0,8378.0,2992.0,1.0
"F[1, 14]",0.245,0.043,0.17,0.311,0.0,0.0,8136.0,3051.0,1.0
"F[1, 15]",0.117,0.03,0.066,0.163,0.0,0.0,8756.0,2968.0,1.0
"F[1, 16]",0.234,0.043,0.16,0.302,0.0,0.0,9611.0,2615.0,1.0
"F[1, 17]",0.196,0.038,0.137,0.26,0.0,0.0,7212.0,3162.0,1.0
"F[1, 18]",0.099,0.028,0.053,0.14,0.0,0.0,8795.0,2380.0,1.0
"F[1, 19]",0.2,0.039,0.137,0.264,0.0,0.0,8779.0,2993.0,1.0
"F[1, 20]",0.1,0.028,0.054,0.145,0.0,0.0,9261.0,2785.0,1.0
"F[1, 21]",0.164,0.036,0.104,0.222,0.0,0.0,8076.0,2522.0,1.0
"F[1, 22]",0.257,0.044,0.188,0.329,0.0,0.0,8934.0,2924.0,1.0
"F[1, 23]",0.066,0.022,0.03,0.101,0.0,0.0,8610.0,2310.0,1.0
"F[1, 24]",0.076,0.024,0.038,0.114,0.0,0.0,6726.0,2613.0,1.0
"F[1, 25]",0.079,0.026,0.036,0.118,0.0,0.0,7280.0,2756.0,1.0
"F[1, 26]",0.033,0.016,0.008,0.056,0.0,0.0,7476.0,3252.0,1.0
"F[1, 27]",0.1,0.028,0.054,0.142,0.0,0.0,9514.0,2934.0,1.0
"F[1, 28]",0.098,0.029,0.049,0.142,0.0,0.0,9894.0,2606.0,1.0
"F[1, 29]",0.107,0.029,0.059,0.152,0.0,0.0,8935.0,2432.0,1.0
"F[1, 30]",0.115,0.03,0.066,0.161,0.0,0.0,8181.0,2252.0,1.0
"F[1, 31]",0.189,0.038,0.127,0.251,0.0,0.0,9147.0,3014.0,1.0
"F[1, 32]",0.202,0.039,0.142,0.27,0.0,0.0,8594.0,2999.0,1.0
"F[1, 33]",0.172,0.036,0.111,0.228,0.0,0.0,10399.0,3031.0,1.0
"F[1, 34]",0.2,0.04,0.13,0.257,0.0,0.0,9600.0,2687.0,1.0
"F[1, 35]",0.271,0.044,0.201,0.344,0.0,0.0,8400.0,2823.0,1.0
"F[1, 36]",0.358,0.048,0.28,0.436,0.001,0.0,7701.0,3365.0,1.0
"F[1, 37]",0.172,0.037,0.11,0.229,0.0,0.0,8141.0,3099.0,1.0
"F[1, 38]",0.114,0.029,0.069,0.164,0.0,0.0,9382.0,3141.0,1.0
"F[1, 39]",0.118,0.031,0.069,0.167,0.0,0.0,9868.0,2930.0,1.0
"F[1, 40]",0.131,0.032,0.08,0.183,0.0,0.0,8759.0,2867.0,1.0
"F[1, 41]",0.081,0.025,0.038,0.119,0.0,0.0,7964.0,3194.0,1.0
"F[1, 42]",0.119,0.031,0.067,0.166,0.0,0.0,8892.0,2759.0,1.0
"F[1, 43]",0.098,0.029,0.051,0.14,0.0,0.0,8535.0,2826.0,1.0
"F[1, 44]",0.405,0.052,0.315,0.486,0.001,0.0,7190.0,2794.0,1.0
"F[1, 45]",0.264,0.044,0.187,0.33,0.0,0.0,8260.0,3166.0,1.0
"F[1, 46]",0.231,0.042,0.158,0.295,0.0,0.0,7520.0,3100.0,1.0
"F[1, 47]",0.127,0.031,0.074,0.175,0.0,0.0,9859.0,3351.0,1.0
"F[1, 48]",0.323,0.046,0.25,0.402,0.0,0.0,9165.0,2738.0,1.0
"F[1, 49]",0.338,0.049,0.256,0.416,0.001,0.0,6855.0,3087.0,1.0
"F[1, 50]",0.193,0.039,0.132,0.258,0.0,0.0,9166.0,2623.0,1.0
"F[1, 51]",0.141,0.033,0.085,0.193,0.0,0.0,9641.0,2763.0,1.0
"F[1, 52]",0.157,0.035,0.1,0.214,0.0,0.0,9903.0,2650.0,1.0
"F[1, 53]",0.105,0.028,0.058,0.149,0.0,0.0,9280.0,3273.0,1.0
"F[1, 54]",0.111,0.03,0.067,0.161,0.0,0.0,8976.0,2754.0,1.0
"F[1, 55]",0.137,0.033,0.085,0.189,0.0,0.0,7757.0,2998.0,1.0
"F[1, 56]",0.279,0.045,0.206,0.351,0.0,0.0,9028.0,2812.0,1.0
"F[1, 57]",0.157,0.036,0.099,0.213,0.0,0.0,8521.0,2619.0,1.0
